dictionary=main:en_us,locale=en_US,description=English (US),date=1414726260,version=54
 word=the,f=222
 word=carbolic,f=74
 word=cardiologist,f=74
 word=caricaturist,f=74
 word=carmaker,f=74
 word=cartilaginous,f=74
 word=cartographic,f=74
 word=centimetre,f=74
 word=centralize,f=74
 word=centurion,f=74
 word=chap,f=74
 word=charity's,f=74
 word=chiefdom,f=74
 word=chimera,f=74
 word=chuck,f=74
 word=chuckle,f=74
 word=circumflex,f=74
 word=circumnavigate,f=74
 word=civilised,f=74
 word=clerked,f=74
 word=clonal,f=74
 word=coach's,f=74
 word=cobbler,f=74
 word=coffeehouse,f=74
 word=commenter,f=74
 word=commercialize,f=74
 word=conceptualization,f=74
 word=concoction,f=74
 word=concordance,f=74
 word=confection,f=74
 word=conga,f=74
 word=congratulating,f=74
 word=constancy,f=74
 word=contentment,f=74
 word=contestant's,f=74
 word=convalescent,f=74
 word=cookware,f=74
 word=coolers,f=74
 word=cordless,f=74
 word=corkscrew,f=74
 word=corroborate,f=74
 word=costliest,f=74
 word=counterexample,f=74
 word=countermeasure,f=74
 word=coursing,f=74
 word=crag,f=74
 word=crayon,f=74
 word=creamery,f=74
 word=creatinine,f=74
 word=creosote,f=74
 word=crevice,f=74
 word=crispy,f=74
 word=crustacean,f=74
 word=crystallize,f=74
 word=cutout,f=74
 word=dawned,f=74
 word=dealer's,f=74
 word=decibels,f=74
 word=decrypted,f=74
 word=deliberating,f=74
 word=delimit,f=74
 word=dependant,f=74
 word=dereliction,f=74
 word=derisive,f=74
 word=deserter,f=74
 word=desirous,f=74
 word=diametrically,f=74
 word=diffuser,f=74
 word=dimensionality,f=74
 word=dimmer,f=74
 word=dingo,f=74
 word=disassembly,f=74
 word=disestablishment,f=74
 word=dismount,f=74
 word=disservice,f=74
 word=distrustful,f=74
 word=disunity,f=74
 word=doe,f=74
 word=downbeat,f=74
 word=drywall,f=74
 word=dwarfism,f=74
 word=ecumenism,f=74
 word=effortless,f=74
 word=egotistical,f=74
 word=ellipsis,f=74
 word=emanate,f=74
 word=embalming,f=74
 word=empathetic,f=74
 word=empathic,f=74
 word=enhancer,f=74
 word=entitle,f=74
 word=epigraph,f=74
 word=epsilon,f=74
 word=equalize,f=74
 word=ermine,f=74
 word=eschew,f=74
 word=especial,f=74
 word=ethnologist,f=74
 word=exchequer,f=74
 word=exclusionary,f=74
 word=expectant,f=74
 word=expertly,f=74
 word=explosively,f=74
 word=eyepiece,f=74
 word=faceless,f=74
 word=factionalism,f=74
 word=factually,f=74
 word=falter,f=74
 word=faraway,f=74
 word=fastback,f=74
 word=fasten,f=74
 word=fastening,f=74
 word=faxed,f=74
 word=ferrite,f=74
 word=fisher,f=74
 word=fittest,f=74
 word=flatness,f=74
 word=flintlock,f=74
 word=florist,f=74
 word=folktale,f=74
 word=foremast,f=74
 word=franchisee,f=74
 word=freeman,f=74
 word=French,f=74
 word=frequenting,f=74
 word=frock,f=74
 word=frontispiece,f=74
 word=fruity,f=74
 word=furor,f=74
 word=gallbladder,f=74
 word=galvanic,f=74
 word=gangrene,f=74
 word=gastronomy,f=74
 word=gatekeeper,f=74
 word=gelding,f=74
 word=gestational,f=74
 word=gibberish,f=74
 word=gingerbread,f=74
 word=gleefully,f=74
 word=glimmer,f=74
 word=glockenspiel,f=74
 word=glut,f=74
 word=goblet,f=74
 word=griffin,f=74
 word=grime,f=74
 word=grocers,f=74
 word=guesthouse,f=74
 word=guttural,f=74
 word=halal,f=74
 word=hammerhead,f=74
 word=hammock,f=74
 word=hangover,f=74
 word=haters,f=74
 word=headphone,f=74
 word=heady,f=74
 word=hedonistic,f=74
 word=hegemonic,f=74
 word=hijacker,f=74
 word=histogram,f=74
 word=hobo,f=74
 word=homesick,f=74
 word=hopelessness,f=74
 word=horoscope,f=74
 word=how'd,f=74
 word=humus,f=74
 word=hygienic,f=74
 word=hypersonic,f=74
 word=hypnotism,f=74
 word=hypnotized,f=74
 word=iconoclasm,f=74
 word=immovable,f=74
 word=inaugurate,f=74
 word=incapacitate,f=74
 word=inconsequential,f=74
 word=indecision,f=74
 word=inductors,f=74
 word=infective,f=74
 word=ingress,f=74
 word=inoperative,f=74
 word=inquisitive,f=74
 word=intelligently,f=74
 word=intentioned,f=74
 word=intercooler,f=74
 word=internalized,f=74
 word=internationalism,f=74
 word=internecine,f=74
 word=interrogator,f=74
 word=invert,f=74
 word=involution,f=74
 word=ironwork,f=74
 word=irreplaceable,f=74
 word=irreversibly,f=74
 word=irrevocably,f=74
 word=irritate,f=74
 word=jasmine,f=74
 word=jealously,f=74
 word=jog,f=74
 word=journeying,f=74
 word=kappa,f=74
 word=kebab,f=74
 word=kinematic,f=74
 word=knelt,f=74
 word=lama,f=74
 word=landform,f=74
 word=landward,f=74
 word=lashing,f=74
 word=lasso,f=74
 word=laxative,f=74
 word=lectern,f=74
 word=leeway,f=74
 word=legible,f=74
 word=legionary,f=74
 word=leukocyte,f=74
 word=lexicographer,f=74
 word=limbic,f=74
 word=lipped,f=74
 word=loggia,f=74
 word=longish,f=74
 word=lozenge,f=74
 word=lymphoid,f=74
 word=lynch,f=74
 word=maimed,f=74
 word=manservant,f=74
 word=mariachi,f=74
 word=marinated,f=74
 word=marl,f=74
 word=mart,f=74
 word=matriarchal,f=74
 word=mead,f=74
 word=meek,f=74
 word=merchant's,f=74
 word=methodically,f=74
 word=midair,f=74
 word=milepost,f=74
 word=misappropriation,f=74
 word=mismatched,f=74
 word=mistrial,f=74
 word=mobiles,f=74
 word=mockingly,f=74
 word=modularity,f=74
 word=monism,f=74
 word=monotonic,f=74
 word=moralistic,f=74
 word=motley,f=74
 word=mournful,f=74
 word=multicolored,f=74
 word=musicality,f=74
 word=myeloid,f=74
 word=myrrh,f=74
 word=mystique,f=74
 word=nanometer,f=74
 word=negotiable,f=74
 word=nervously,f=74
 word=neurodegenerative,f=74
 word=neurosurgeon,f=74
 word=nigh,f=74
 word=nightmarish,f=74
 word=nihilistic,f=74
 word=nirvana,f=74
 word=nonconformist,f=74
 word=nonstandard,f=74
 word=nontraditional,f=74
 word=nothingness,f=74
 word=oatmeal,f=74
 word=oblige,f=74
 word=obsolescent,f=74
 word=offload,f=74
 word=omnipotence,f=74
 word=op,f=74
 word=oppositional,f=74
 word=opposition's,f=74
 word=orchestrate,f=74
 word=outlay,f=74
 word=papillae,f=74
 word=paralegal,f=74
 word=paralytic,f=74
 word=parasympathetic,f=74
 word=parathyroid,f=74
 word=partisanship,f=74
 word=pastoralist,f=74
 word=patriarchate,f=74
 word=pecuniary,f=74
 word=penitent,f=74
 word=pesky,f=74
 word=pestilence,f=74
 word=phosphorylation,f=74
 word=physiologic,f=74
 word=pig's,f=74
 word=pith,f=74
 word=placeholder,f=74
 word=placid,f=74
 word=platypus,f=74
 word=pleated,f=74
 word=plenum,f=74
 word=poetess,f=74
 word=poise,f=74
 word=politic,f=74
 word=polyglot,f=74
 word=polytheism,f=74
 word=preposterous,f=74
 word=pretenders,f=74
 word=privates,f=74
 word=privatize,f=74
 word=pronominal,f=74
 word=pronouncement,f=74
 word=proofing,f=74
 word=prosaic,f=74
 word=prosthetics,f=74
 word=proudest,f=74
 word=psychopathology,f=74
 word=publican,f=74
 word=purport,f=74
 word=putsch,f=74
 word=pylori,f=74
 word=quantifier,f=74
 word=quantifying,f=74
 word=quarterdeck,f=74
 word=quench,f=74
 word=quickness,f=74
 word=rabid,f=74
 word=radiography,f=74
 word=rancho,f=74
 word=rationalization,f=74
 word=rattan,f=74
 word=rattling,f=74
 word=reassess,f=74
 word=reciprocate,f=74
 word=recompense,f=74
 word=rectification,f=74
 word=redirecting,f=74
 word=redirection,f=74
 word=referee's,f=74
 word=reinstalled,f=74
 word=religiosity,f=74
 word=reminisce,f=74
 word=reproducible,f=74
 word=rescuer,f=74
 word=resellers,f=74
 word=reservist,f=74
 word=restlessness,f=74
 word=reverberation,f=74
 word=revolutionize,f=74
 word=ridiculously,f=74
 word=rifleman,f=74
 word=ringer,f=74
 word=roadbed,f=74
 word=robs,f=74
 word=roped,f=74
 word=rudiments,f=74
 word=rusting,f=74
 word=sadism,f=74
 word=saluted,f=74
 word=sandal,f=74
 word=scalloped,f=74
 word=scepter,f=74
 word=scorecard,f=74
 word=sculpt,f=74
 word=scuttle,f=74
 word=seaworthy,f=74
 word=seep,f=74
 word=sensationalist,f=74
 word=shader,f=74
 word=shallows,f=74
 word=shamanic,f=74
 word=shamanistic,f=74
 word=sheaths,f=74
 word=sheep's,f=74
 word=shimmering,f=74
 word=shortcoming,f=74
 word=shoving,f=74
 word=sipping,f=74
 word=sisterhood,f=74
 word=skirted,f=74
 word=sleeveless,f=74
 word=sleight,f=74
 word=slingshot,f=74
 word=smothered,f=74
 word=solemnity,f=74
 word=soothe,f=74
 word=sordid,f=74
 word=soreness,f=74
 word=soundboard,f=74
 word=spacecraft's,f=74
 word=spasm,f=74
 word=spinnaker,f=74
 word=spotty,f=74
 word=squaring,f=74
 word=squashed,f=74
 word=starfish,f=74
 word=stench,f=74
 word=sterility,f=74
 word=stowage,f=74
 word=stressors,f=74
 word=striatum,f=74
 word=subatomic,f=74
 word=subcompact,f=74
 word=subconsciously,f=74
 word=subcontractor,f=74
 word=suborbital,f=74
 word=subsist,f=74
 word=succinct,f=74
 word=suffocation,f=74
 word=superconductor,f=74
 word=superoxide,f=74
 word=supposes,f=74
 word=supremely,f=74
 word=surety,f=74
 word=switchover,f=74
 word=sycamore,f=74
 word=tableware,f=74
 word=takings,f=74
 word=tallow,f=74
 word=tanned,f=74
 word=tasteless,f=74
 word=teeming,f=74
 word=tempestuous,f=74
 word=tempt,f=74
 word=tentacle,f=74
 word=theorizing,f=74
 word=thermoelectric,f=74
 word=thirdly,f=74
 word=throes,f=74
 word=thumping,f=74
 word=tilapia,f=74
 word=tinnitus,f=74
 word=toothless,f=74
 word=torrents,f=74
 word=tot,f=74
 word=tradeoff,f=74
 word=traversal,f=74
 word=trefoil,f=74
 word=triage,f=74
 word=troubleshooting,f=74
 word=trusteeship,f=74
 word=truthfulness,f=74
 word=tryst,f=74
 word=tuber,f=74
 word=tubule,f=74
 word=tufted,f=74
 word=typist,f=74
 word=unabridged,f=74
 word=unaccounted,f=74
 word=unadorned,f=74
 word=uncomplicated,f=74
 word=undeclared,f=74
 word=undersized,f=74
 word=underweight,f=74
 word=undisciplined,f=74
 word=unending,f=74
 word=unevenly,f=74
 word=unfeasible,f=74
 word=unfettered,f=74
 word=unforgiving,f=74
 word=unfunded,f=74
 word=ungainly,f=74
 word=unguarded,f=74
 word=unguided,f=74
 word=uninteresting,f=74
 word=universe's,f=74
 word=unpaired,f=74
 word=unplayable,f=74
 word=unquestioned,f=74
 word=unrated,f=74
 word=unreadable,f=74
 word=unsanitary,f=74
 word=unsealed,f=74
 word=unsophisticated,f=74
 word=unsupervised,f=74
 word=unverified,f=74
 word=valley's,f=74
 word=veer,f=74
 word=velodrome,f=74
 word=venerate,f=74
 word=vetting,f=74
 word=videocassette,f=74
 word=vocative,f=74
 word=vociferous,f=74
 word=volunteerism,f=74
 word=vulgarity,f=74
 word=wailing,f=74
 word=waiters,f=74
 word=waxed,f=74
 word=weevil,f=74
 word=whirlpool,f=74
 word=whitefish,f=74
 word=who'll,f=74
 word=wicker,f=74
 word=wiper,f=74
 word=wondrous,f=74
 word=word's,f=74
 word=workday,f=74
 word=workhorse,f=74
 word=worthiness,f=74
 word=zygote,f=74
 word=abysmal,f=73
 word=acquiescence,f=73
 word=addressable,f=73
 word=adjournment,f=73
 word=adjudicate,f=73
 word=adornment,f=73
 word=adverbial,f=73
 word=aesthetically,f=73
 word=affable,f=73
 word=affricate,f=73
 word=afterthought,f=73
 word=agitate,f=73
 word=aileron,f=73
 word=aimlessly,f=73
 word=alertness,f=73
 word=alga,f=73
 word=ambiguously,f=73
 word=anemone,f=73
 word=angler,f=73
 word=anybody's,f=73
 word=apoplexy,f=73
 word=appreciably,f=73
 word=arm's,f=73
 word=arrhythmia,f=73
 word=artefact,f=73
 word=astrophysical,f=73
 word=atrial,f=73
 word=aurora,f=73
 word=authentically,f=73
 word=autobahn,f=73
 word=avoidable,f=73
 word=awash,f=73
 word=baboon,f=73
 word=backseat,f=73
 word=bagging,f=73
 word=baldness,f=73
 word=barb,f=73
 word=bardic,f=73
 word=batik,f=73
 word=beekeeping,f=73
 word=behaviorism,f=73
 word=behemoth,f=73
 word=bereavement,f=73
 word=bionic,f=73
 word=biophysics,f=73
 word=blackberry,f=73
 word=blueberries,f=73
 word=bluegill,f=73
 word=blurb,f=73
 word=blurry,f=73
 word=bookmarks,f=73
 word=bountiful,f=73
 word=brachial,f=73
 word=brag,f=73
 word=brainstorm,f=73
 word=bravest,f=73
 word=broodmare,f=73
 word=brotherly,f=73
 word=bucolic,f=73
 word=builder's,f=73
 word=busses,f=73
 word=byline,f=73
 word=cadaver,f=73
 word=calibrate,f=73
 word=casein,f=73
 word=cassock,f=73
 word=categorizes,f=73
 word=cellmate,f=73
 word=celluloid,f=73
 word=centripetal,f=73
 word=chaperone,f=73
 word=chattel,f=73
 word=cheeky,f=73
 word=Christian,f=73
 word=chrysanthemum,f=73
 word=chub,f=73
 word=churn,f=73
 word=cityscape,f=73
 word=clamshell,f=73
 word=clavicle,f=73
 word=clerk's,f=73
 word=closets,f=73
 word=clove,f=73
 word=clubbed,f=73
 word=cluttered,f=73
 word=coauthor,f=73
 word=cob,f=73
 word=cobblestone,f=73
 word=codify,f=73
 word=cognizant,f=73
 word=colic,f=73
 word=colloid,f=73
 word=colloidal,f=73
 word=combed,f=73
 word=commas,f=73
 word=commercialism,f=73
 word=conceives,f=73
 word=concertina,f=73
 word=conglomeration,f=73
 word=conjectural,f=73
 word=consortia,f=73
 word=contemporaneously,f=73
 word=copycat,f=73
 word=copyist,f=73
 word=countrywide,f=73
 word=crosswalk,f=73
 word=cultivable,f=73
 word=culture's,f=73
 word=cumin,f=73
 word=curfews,f=73
 word=dais,f=73
 word=danceable,f=73
 word=dearest,f=73
 word=dedicatory,f=73
 word=deejay,f=73
 word=dejected,f=73
 word=demented,f=73
 word=demonstrably,f=73
 word=denier,f=73
 word=deplete,f=73
 word=depraved,f=73
 word=dermis,f=73
 word=desiccation,f=73
 word=desolation,f=73
 word=destinies,f=73
 word=detaining,f=73
 word=diarrhoea,f=73
 word=diminution,f=73
 word=diorama,f=73
 word=disadvantageous,f=73
 word=disaffection,f=73
 word=disallow,f=73
 word=disconnection,f=73
 word=disheartened,f=73
 word=disinterested,f=73
 word=disputation,f=73
 word=disreputable,f=73
 word=dissolute,f=73
 word=distorts,f=73
 word=disturbs,f=73
 word=doorman,f=73
 word=doth,f=73
 word=downlink,f=73
 word=dreamlike,f=73
 word=drug's,f=73
 word=druid,f=73
 word=drunkard,f=73
 word=dweller,f=73
 word=eclecticism,f=73
 word=egoism,f=73
 word=eh,f=73
 word=electromagnet,f=73
 word=elitism,f=73
 word=elucidation,f=73
 word=emaciated,f=73
 word=emanation,f=73
 word=encapsulate,f=73
 word=enchantment,f=73
 word=endoscopic,f=73
 word=endoscopy,f=73
 word=engrossed,f=73
 word=epigram,f=73
 word=erasure,f=73
 word=etch,f=73
 word=ethnological,f=73
 word=excavator,f=73
 word=excitable,f=73
 word=executioners,f=73
 word=expediency,f=73
 word=extraterritorial,f=73
 word=familiarize,f=73
 word=fastener,f=73
 word=fiend,f=73
 word=fish's,f=73
 word=fittingly,f=73
 word=fivefold,f=73
 word=fixated,f=73
 word=flatbed,f=73
 word=flathead,f=73
 word=flattery,f=73
 word=florid,f=73
 word=flounder,f=73
 word=followings,f=73
 word=fooling,f=73
 word=fora,f=73
 word=forecaster,f=73
 word=forester,f=73
 word=forger,f=73
 word=forgettable,f=73
 word=forklift,f=73
 word=forma,f=73
 word=formalization,f=73
 word=formless,f=73
 word=fractionation,f=73
 word=fulcrum,f=73
 word=functionary,f=73
 word=gargoyle,f=73
 word=gasp,f=73
 word=gating,f=73
 word=gauze,f=73
 word=gendered,f=73
 word=gentlemanly,f=73
 word=geocentric,f=73
 word=geosynchronous,f=73
 word=getter,f=73
 word=gladiatorial,f=73
 word=glimpsed,f=73
 word=grandparent,f=73
 word=grieved,f=73
 word=growl,f=73
 word=guarantor,f=73
 word=guard's,f=73
 word=guava,f=73
 word=gullible,f=73
 word=harmonization,f=73
 word=hazy,f=73
 word=headband,f=73
 word=headman,f=73
 word=headroom,f=73
 word=heartily,f=73
 word=heliport,f=73
 word=heritability,f=73
 word=hiker,f=73
 word=hipped,f=73
 word=history's,f=73
 word=holdout,f=73
 word=homely,f=73
 word=hosiery,f=73
 word=houseboat,f=73
 word=huddle,f=73
 word=hurdler,f=73
 word=hypertensive,f=73
 word=hypothesize,f=73
 word=idiosyncrasies,f=73
 word=immanent,f=73
 word=impossibly,f=73
 word=impressionism,f=73
 word=inauspicious,f=73
 word=incantation,f=73
 word=inching,f=73
 word=inconceivable,f=73
 word=incongruous,f=73
 word=inconsistently,f=73
 word=ineptitude,f=73
 word=infantryman,f=73
 word=infant's,f=73
 word=infuse,f=73
 word=insulate,f=73
 word=intensifies,f=73
 word=intently,f=73
 word=interdenominational,f=73
 word=interglacial,f=73
 word=interlock,f=73
 word=interpretative,f=73
 word=ironstone,f=73
 word=irrevocable,f=73
 word=jolt,f=73
 word=jovial,f=73
 word=junkyard,f=73
 word=karmic,f=73
 word=kiddie,f=73
 word=killer's,f=73
 word=kudos,f=73
 word=lark,f=73
 word=lawyer's,f=73
 word=lessee,f=73
 word=leukaemia,f=73
 word=licentiate,f=73
 word=lifter,f=73
 word=listener's,f=73
 word=lite,f=73
 word=lithographic,f=73
 word=loris,f=73
 word=lotion,f=73
 word=magnetically,f=73
 word=magnificently,f=73
 word=malarial,f=73
 word=maltreatment,f=73
 word=manifestly,f=73
 word=manioc,f=73
 word=mantis,f=73
 word=marionette,f=73
 word=membranous,f=73
 word=memento,f=73
 word=memoranda,f=73
 word=mendicant,f=73
 word=menswear,f=73
 word=mesquite,f=73
 word=metathesis,f=73
 word=microchip,f=73
 word=microcode,f=73
 word=microstructure,f=73
 word=midrange,f=73
 word=millennial,f=73
 word=millimetre,f=73
 word=minicomputer,f=73
 word=minion,f=73
 word=misogynistic,f=73
 word=mistletoe,f=73
 word=misty,f=73
 word=muck,f=73
 word=multichannel,f=73
 word=multimillion,f=73
 word=multiplies,f=73
 word=musician's,f=73
 word=napkin,f=73
 word=naught,f=73
 word=necktie,f=73
 word=needlessly,f=73
 word=neoconservative,f=73
 word=nerdy,f=73
 word=newspaperman,f=73
 word=niacin,f=73
 word=nifty,f=73
 word=noes,f=73
 word=nondescript,f=73
 word=nongovernmental,f=73
 word=normalize,f=73
 word=obsessively,f=73
 word=obstetrician,f=73
 word=obstinate,f=73
 word=office's,f=73
 word=oiled,f=73
 word=ooze,f=73
 word=opossum,f=73
 word=opportune,f=73
 word=opportunism,f=73
 word=ornithological,f=73
 word=orthopaedic,f=73
 word=oscillatory,f=73
 word=osteoarthritis,f=73
 word=outrigger,f=73
 word=overheat,f=73
 word=overshadow,f=73
 word=overwork,f=73
 word=overworked,f=73
 word=ovum,f=73
 word=oxygenation,f=73
 word=painterly,f=73
 word=panacea,f=73
 word=paprika,f=73
 word=parasitism,f=73
 word=parasol,f=73
 word=parliament's,f=73
 word=parson,f=73
 word=participles,f=73
 word=partridge,f=73
 word=partway,f=73
 word=passersby,f=73
 word=patronizing,f=73
 word=peal,f=73
 word=pelt,f=73
 word=pendulous,f=73
 word=pensioner,f=73
 word=pentagram,f=73
 word=perennially,f=73
 word=periodontal,f=73
 word=permeate,f=73
 word=persecute,f=73
 word=persevere,f=73
 word=pervades,f=73
 word=petting,f=73
 word=philatelic,f=73
 word=phonics,f=73
 word=photonic,f=73
 word=photoreceptor,f=73
 word=phyla,f=73
 word=physician's,f=73
 word=physiologically,f=73
 word=physiotherapist,f=73
 word=picaresque,f=73
 word=pilings,f=73
 word=plummet,f=73
 word=poached,f=73
 word=policyholders,f=73
 word=portraitist,f=73
 word=postscript,f=73
 word=posturing,f=73
 word=preconditions,f=73
 word=pretax,f=73
 word=printer's,f=73
 word=prion,f=73
 word=professor's,f=73
 word=promissory,f=73
 word=promulgate,f=73
 word=prophylactic,f=73
 word=quack,f=73
 word=quiescent,f=73
 word=quilting,f=73
 word=quirk,f=73
 word=rabble,f=73
 word=realtor,f=73
 word=reassessment,f=73
 word=recalcitrant,f=73
 word=recede,f=73
 word=reconquer,f=73
 word=redaction,f=73
 word=rediscover,f=73
 word=reestablishment,f=73
 word=regrowth,f=73
 word=reinvigorate,f=73
 word=relatedness,f=73
 word=reminiscence,f=73
 word=repeatable,f=73
 word=repositioning,f=73
 word=reproach,f=73
 word=repudiate,f=73
 word=resort's,f=73
 word=restorer,f=73
 word=retransmission,f=73
 word=revulsion,f=73
 word=rewind,f=73
 word=ridged,f=73
 word=ringleader,f=73
 word=riotous,f=73
 word=rivet,f=73
 word=rogues,f=73
 word=roping,f=73
 word=rubs,f=73
 word=sacrum,f=73
 word=sandbox,f=73
 word=sanitize,f=73
 word=satyr,f=73
 word=saucepan,f=73
 word=savagery,f=73
 word=scabbard,f=73
 word=scarab,f=73
 word=scherzo,f=73
 word=schismatic,f=73
 word=scrapers,f=73
 word=scrupulous,f=73
 word=sedate,f=73
 word=seine,f=73
 word=sepia,f=73
 word=shaker,f=73
 word=shambles,f=73
 word=sharpshooter,f=73
 word=shifters,f=73
 word=shipowner,f=73
 word=shockingly,f=73
 word=shoddy,f=73
 word=shopped,f=73
 word=showering,f=73
 word=showgirl,f=73
 word=shrunken,f=73
 word=sidebar,f=73
 word=singleton,f=73
 word=sinkhole,f=73
 word=situ,f=73
 word=sledding,f=73
 word=slippage,f=73
 word=slowness,f=73
 word=sneeze,f=73
 word=solvency,f=73
 word=soma,f=73
 word=someplace,f=73
 word=songbook,f=73
 word=southpaw,f=73
 word=spaceport,f=73
 word=spacer,f=73
 word=spacesuit,f=73
 word=spectre,f=73
 word=spiky,f=73
 word=spline,f=73
 word=sponsor's,f=73
 word=spout,f=73
 word=sprain,f=73
 word=starkly,f=73
 word=steaks,f=73
 word=stealthy,f=73
 word=steed,f=73
 word=stepsister,f=73
 word=stink,f=73
 word=stomp,f=73
 word=stoneware,f=73
 word=stoning,f=73
 word=streamer,f=73
 word=stupor,f=73
 word=subdivide,f=73
 word=subterfuge,f=73
 word=subtleties,f=73
 word=sunbathing,f=73
 word=sunspot,f=73
