dictionary=main:en,locale=en,description=English,date=1414726273,version=54
 word=the,f=111
 word=Johns,f=14
 word=Johnston,f=14
 word=Kirk,f=14
 word=Kurt,f=14
 word=Kyle,f=14
 word=LCD,f=14
 word=LED,f=14
 word=Lisbon,f=14
 word=Ludwig,f=14
 word=MP3,f=14
 word=Madonna,f=14
 word=Mar,f=14
 word=McDonnell,f=14
 word=McGee,f=14
 word=McKinley,f=14
 word=Mickey,f=14
 word=Midlands,f=14
 word=NGOs,f=14
 word=NRL,f=14
 word=Nash,f=14
 word=Newark,f=14
 word=Norse,f=14
 word=North,f=14
 word=Norton,f=14
 word=Okinawa,f=14
 word=PCs,f=14
 word=Providence,f=14
 word=Reverend,f=14
 word=SK,f=14
 word=SQL,f=14
 word=SVP,f=14
 word=Savage,f=14
 word=Sharon,f=14
 word=Soviets,f=14
 word=Suffolk,f=14
 word=Syracuse,f=14
 word=TNT,f=14
 word=TT,f=14
 word=Trinidad,f=14
 word=Truth,f=14
 word=Tyler,f=14
 word=Vernon,f=14
 word=Wagner,f=14
 word=Wave,f=14
 word=Wei,f=14
 word=Whitney,f=14
 word=Winchester,f=14
 word=Wonder,f=14
 word=Worcester,f=14
 word=Xbox,f=14
 word=Zimbabwe,f=14
 word=accumulate,f=14
 word=accusation,f=14
 word=adapting,f=14
 word=additive,f=14
 word=adjustable,f=14
 word=adjustments,f=14
 word=advises,f=14
 word=aerodynamic,f=14
 word=affiliations,f=14
 word=aggressively,f=14
 word=alteration,f=14
 word=alternately,f=14
 word=ambiguity,f=14
 word=ammonia,f=14
 word=amnesty,f=14
 word=anal,f=14
 word=annex,f=14
 word=announcements,f=14
 word=anthologies,f=14
 word=anxious,f=14
 word=apples,f=14
 word=arbitration,f=14
 word=archeological,f=14
 word=aromatic,f=14
 word=arrays,f=14
 word=arrondissement,f=14
 word=assessments,f=14
 word=assimilation,f=14
 word=attaining,f=14
 word=attire,f=14
 word=autism,f=14
 word=automation,f=14
 word=awaited,f=14
 word=backstage,f=14
 word=balancing,f=14
 word=banquet,f=14
 word=barbeque,f=14
 word=barge,f=14
 word=barley,f=14
 word=basilica,f=14
 word=beads,f=14
 word=bearer,f=14
 word=bearings,f=14
 word=bending,f=14
 word=berries,f=14
 word=betting,f=14
 word=biased,f=14
 word=bladder,f=14
 word=blanket,f=14
 word=bloc,f=14
 word=blonde,f=14
 word=bonded,f=14
 word=booking,f=14
 word=borrowing,f=14
 word=boy's,f=14
 word=brightly,f=14
 word=buffalo,f=14
 word=bulb,f=14
 word=bulletin,f=14
 word=bunker,f=14
 word=bureaucracy,f=14
 word=bursts,f=14
 word=buys,f=14
 word=car's,f=14
 word=carvings,f=14
 word=casts,f=14
 word=casualty,f=14
 word=championed,f=14
 word=chapels,f=14
 word=charcoal,f=14
 word=charming,f=14
 word=cherry,f=14
 word=choirs,f=14
 word=choreographed,f=14
 word=choreography,f=14
 word=chromosomes,f=14
 word=clandestine,f=14
 word=classifications,f=14
 word=classify,f=14
 word=classmates,f=14
 word=cleaner,f=14
 word=clergyman,f=14
 word=clones,f=14
 word=collisions,f=14
 word=combatants,f=14
 word=comedians,f=14
 word=commemoration,f=14
 word=commence,f=14
 word=communicating,f=14
 word=commute,f=14
 word=commuters,f=14
 word=compassion,f=14
 word=compliant,f=14
 word=compute,f=14
 word=confirms,f=14
 word=conglomerate,f=14
 word=conical,f=14
 word=conscription,f=14
 word=constants,f=14
 word=contend,f=14
 word=contracting,f=14
 word=contradiction,f=14
 word=conversions,f=14
 word=coordinating,f=14
 word=cop,f=14
 word=copying,f=14
 word=cores,f=14
 word=cornerstone,f=14
 word=correlated,f=14
 word=corridors,f=14
 word=coupled,f=14
 word=coveted,f=14
 word=cowboy,f=14
 word=cracks,f=14
 word=craftsmen,f=14
 word=crashing,f=14
 word=crises,f=14
 word=crossroads,f=14
 word=crystalline,f=14
 word=cue,f=14
 word=dealings,f=14
 word=declines,f=14
 word=deepest,f=14
 word=delight,f=14
 word=deliveries,f=14
 word=demoted,f=14
 word=dependency,f=14
 word=detectives,f=14
 word=diocesan,f=14
 word=diplomats,f=14
 word=directive,f=14
 word=disagree,f=14
 word=disused,f=14
 word=doomed,f=14
 word=downloads,f=14
 word=drastic,f=14
 word=drumming,f=14
 word=duly,f=14
 word=dwellers,f=14
 word=earnest,f=14
 word=eats,f=14
 word=eighteens,f=14
 word=elaborated,f=14
 word=elastic,f=14
 word=electrode,f=14
 word=embodied,f=14
 word=empress,f=14
 word=enactment,f=14
 word=enhancement,f=14
 word=enroll,f=14
 word=enslaved,f=14
 word=entertained,f=14
 word=envoy,f=14
 word=epithet,f=14
 word=equator,f=14
 word=equestrian,f=14
 word=estranged,f=14
 word=evaluating,f=14
 word=exhibiting,f=14
 word=explode,f=14
 word=fatally,f=14
 word=favorites,f=14
 word=feasibility,f=14
 word=federally,f=14
 word=fielder,f=14
 word=figured,f=14
 word=fills,f=14
 word=filtering,f=14
 word=finalized,f=14
 word=firefighters,f=14
 word=firm's,f=14
 word=flavour,f=14
 word=fledged,f=14
 word=flipped,f=14
 word=flourishing,f=14
 word=follow-up,f=14
 word=fonts,f=14
 word=forbade,f=14
 word=forgiveness,f=14
 word=frescoes,f=14
 word=fullback,f=14
 word=fungus,f=14
 word=fuse,f=14
 word=gangster,f=14
 word=gigantic,f=14
 word=gland,f=14
 word=grabbed,f=14
 word=grabs,f=14
 word=grasp,f=14
 word=grasslands,f=14
 word=gratitude,f=14
 word=guise,f=14
 word=haired,f=14
 word=handing,f=14
 word=harmonica,f=14
 word=hash,f=14
 word=headlined,f=14
 word=helmets,f=14
 word=heraldic,f=14
 word=heyday,f=14
 word=highlighting,f=14
 word=hospitalized,f=14
 word=how've,f=14
 word=hugely,f=14
 word=iPhone,f=14
 word=identifiable,f=14
 word=illnesses,f=14
 word=immensely,f=14
 word=impacted,f=14
 word=impedance,f=14
 word=impetus,f=14
 word=implicit,f=14
 word=impressions,f=14
 word=improper,f=14
 word=improvisation,f=14
 word=incarcerated,f=14
 word=indefinite,f=14
 word=infinity,f=14
 word=influencing,f=14
 word=influenza,f=14
 word=inhibit,f=14
 word=inhibitor,f=14
 word=initiating,f=14
 word=inline,f=14
 word=inmate,f=14
 word=instructional,f=14
 word=insulation,f=14
 word=insult,f=14
 word=interned,f=14
 word=introductory,f=14
 word=irrelevant,f=14
 word=jack,f=14
 word=jewellery,f=14
 word=jewels,f=14
 word=junctions,f=14
 word=justices,f=14
 word=laptop,f=14
 word=launcher,f=14
 word=legions,f=14
 word=legislators,f=14
 word=lifespan,f=14
 word=ligament,f=14
 word=lizards,f=14
 word=lobbied,f=14
 word=logos,f=14
 word=longitudinal,f=14
 word=mailing,f=14
 word=mammal,f=14
 word=manifested,f=14
 word=manpower,f=14
 word=marital,f=14
 word=markedly,f=14
 word=masked,f=14
 word=medicines,f=14
 word=membranes,f=14
 word=memo,f=14
 word=mimic,f=14
 word=minted,f=14
 word=misconduct,f=14
 word=modernized,f=14
 word=modesty,f=14
 word=mortally,f=14
 word=multiplied,f=14
 word=museum's,f=14
 word=musically,f=14
 word=mysteries,f=14
 word=nail,f=14
 word=narratives,f=14
 word=nationalities,f=14
 word=nautical,f=14
 word=neighbourhoods,f=14
 word=neurological,f=14
 word=newborn,f=14
 word=nightly,f=14
 word=nominees,f=14
 word=noticeably,f=14
 word=novella,f=14
 word=nun,f=14
 word=nut,f=14,whitelist=but
  shortcut=but,f=whitelist
 word=obedience,f=14
 word=objection,f=14
 word=occupational,f=14
 word=oceanic,f=14
 word=oceans,f=14
 word=oldies,f=14
 word=olds,f=14
 word=oneself,f=14
 word=ornate,f=14
 word=orthography,f=14
 word=ousted,f=14
 word=outlines,f=14
 word=pamphlets,f=14
 word=par,f=14
 word=parasite,f=14
 word=parasites,f=14
 word=parcel,f=14
 word=parity,f=14
 word=parodied,f=14
 word=parodies,f=14
 word=password,f=14
 word=pasture,f=14
 word=patriarch,f=14
 word=patrolling,f=14
 word=peacefully,f=14
 word=penal,f=14
 word=pencil,f=14
 word=penis,f=14
 word=peptide,f=14
 word=perceptions,f=14
 word=perpetual,f=14
 word=persecuted,f=14
 word=phonetic,f=14
 word=photon,f=14
 word=piercing,f=14
 word=piloted,f=14
 word=pinch,f=14
 word=piracy,f=14
 word=pod,f=14
 word=pointer,f=14
 word=poisonous,f=14
 word=poorer,f=14
 word=poultry,f=14
 word=pounder,f=14
 word=predator,f=14
 word=preseason,f=14
 word=pressured,f=14
 word=procedural,f=14
 word=prohibits,f=14
 word=promulgated,f=14
 word=prop,f=14
 word=prostate,f=14
 word=protector,f=14
 word=protesting,f=14
 word=proton,f=14
 word=province's,f=14
 word=prowess,f=14
 word=proxy,f=14
 word=pumped,f=14
 word=punches,f=14
 word=purse,f=14
 word=query,f=14
 word=radicals,f=14
 word=realise,f=14
 word=realises,f=14
 word=realities,f=14
 word=realms,f=14
 word=recaptured,f=14
 word=recommends,f=14
 word=reconciled,f=14
 word=redeveloped,f=14
 word=rediscovered,f=14
 word=regimental,f=14
 word=regulator,f=14
 word=reintroduced,f=14
 word=relaunched,f=14
 word=relaxation,f=14
 word=reminded,f=14
 word=reminds,f=14
 word=renaissance,f=14
 word=repetitive,f=14
 word=replacements,f=14
 word=resigning,f=14
 word=rested,f=14
 word=reunite,f=14
 word=reused,f=14
 word=revolver,f=14
 word=rigor,f=14
 word=river's,f=14
 word=robbed,f=14
 word=rodents,f=14
 word=salmonella,f=14
 word=sandwich,f=14
 word=saturated,f=14
 word=scalar,f=14
 word=schooner,f=14
 word=screaming,f=14
 word=scripted,f=14
 word=scriptures,f=14
 word=scroll,f=14
 word=scrub,f=14
 word=sedimentary,f=14
 word=seizures,f=14
 word=semantics,f=14
 word=sentiments,f=14
 word=sequential,f=14
 word=serials,f=14
 word=seventies,f=14
 word=sewer,f=14
 word=shades,f=14
 word=shadows,f=14
 word=shake,f=14
 word=short-term,f=14
 word=shouting,f=14
 word=siding,f=14
 word=sixties,f=14
 word=slides,f=14
 word=snap,f=14
 word=soda,f=14
 word=softer,f=14
 word=solids,f=14
 word=solos,f=14
 word=sour,f=14
 word=spines,f=14
 word=sporadic,f=14
 word=spreads,f=14
 word=squash,f=14
 word=starboard,f=14
 word=stereotypes,f=14
 word=stimuli,f=14
 word=stipulated,f=14
 word=storey,f=14
 word=stormed,f=14
 word=strata,f=14
 word=striped,f=14
 word=stud,f=14
 word=stuffed,f=14
 word=subcontinent,f=14
 word=surveying,f=14
 word=swift,f=14
 word=swiftly,f=14
 word=symmetrical,f=14
 word=synthesizers,f=14
 word=systemic,f=14
 word=takeoff,f=14
 word=tangent,f=14
 word=tariff,f=14
 word=tavern,f=14
 word=taxa,f=14
 word=technician,f=14
 word=temperament,f=14
 word=tents,f=14
 word=theologians,f=14
 word=theorist,f=14
 word=thicker,f=14
 word=thieves,f=14
 word=thrive,f=14
 word=thyself,f=14
 word=timed,f=14
 word=tolerate,f=14
 word=topical,f=14
 word=torch,f=14
 word=trainers,f=14
 word=trance,f=14
 word=transcribed,f=14
 word=transplant,f=14
 word=trash,f=14
 word=traumatic,f=14
 word=trusts,f=14
 word=ubiquitous,f=14
 word=ugly,f=14
 word=undermine,f=14
 word=undesirable,f=14
 word=unlawful,f=14
 word=unpaid,f=14
 word=unseen,f=14
 word=unsigned,f=14
 word=unto,f=14
 word=utterly,f=14
 word=vaudeville,f=14
 word=vendor,f=14
 word=vengeance,f=14
 word=ventral,f=14
 word=verge,f=14
 word=verification,f=14
 word=vested,f=14
 word=vigorously,f=14
 word=wanna,f=14
 word=warehouses,f=14
 word=waterfalls,f=14
 word=wealthiest,f=14
 word=well-known,f=14
 word=whaling,f=14
 word=widowed,f=14
 word=witches,f=14
 word=withdrawing,f=14
 word=wonders,f=14
 word=workings,f=14
 word=wrap,f=14
 word=wrought,f=14
 word=Ahmad,f=14
 word=Ahmed,f=14
 word=Albania,f=14
 word=Ashley,f=14
 word=Baden,f=14
 word=Baghdad,f=14
 word=Benedict,f=14
 word=Bergen,f=14
 word=Berry,f=14
 word=Bolton,f=14
 word=Bombay,f=14
 word=Boris,f=14
 word=Budapest,f=14
 word=CSS,f=14
 word=Canberra,f=14
 word=Cancer,f=14
 word=Carr,f=14
 word=Carson,f=14
 word=Chapman,f=14
 word=Cherry,f=14
 word=Chilean,f=14
 word=Clara,f=14
 word=Clyde,f=14
 word=Coleman,f=14
 word=Cologne,f=14
 word=Conservatives,f=14
 word=Constantine,f=14
 word=Coventry,f=14
 word=Drew,f=14
 word=Ecuador,f=14
 word=Ernst,f=14
 word=Estonia,f=14
 word=Exeter,f=14
 word=Ferguson,f=14
 word=Fletcher,f=14
 word=Floyd,f=14
 word=Frances,f=14
 word=GMA,f=14
 word=Gandhi,f=14
 word=Gardner,f=14
 word=Gates,f=14
 word=Geoffrey,f=14
 word=Georges,f=14
 word=Ghana,f=14
 word=Greene,f=14
 word=Griffin,f=14
 word=Harper,f=14
 word=Hartford,f=14
 word=Hawks,f=14
 word=Heinrich,f=14
 word=Helsinki,f=14
 word=Hyde,f=14
 word=ICT,f=14
 word=IEC,f=14
 word=IQ,f=14
 word=Jacksonville,f=14
 word=Jesuit,f=14
 word=Jo,f=14
 word=Joshua,f=14
 word=Kane,f=14
 word=Kiev,f=14
 word=Lebanese,f=14
 word=Link,f=14
 word=MBE,f=14
 word=Malaysian,f=14
 word=Marco,f=14
 word=Marsh,f=14
 word=Marx,f=14
 word=Marxist,f=14
 word=Maya,f=14
 word=McDowell,f=14
 word=McKenzie,f=14
 word=Mercedes,f=14
 word=Mets,f=14
 word=Michelle,f=14
 word=Mick,f=14
 word=Middlesex,f=14
 word=Monica,f=14
 word=Mormon,f=14
 word=Morton,f=14
 word=NGO,f=14
 word=Normandy,f=14
 word=PCI,f=14
 word=POWs,f=14
 word=Paradise,f=14
 word=Paramount,f=14
 word=RBIs,f=14
 word=ROC,f=14
 word=Rican,f=14
 word=Roland,f=14
 word=Rosa,f=14
 word=SL,f=14
 word=Sally,f=14
 word=Santo,f=14
 word=Saxony,f=14
 word=Sebastian,f=14
 word=Seoul,f=14
 word=Sidney,f=14
 word=Stalin,f=14
 word=Syrian,f=14
 word=Tasmania,f=14
 word=Thomson,f=14
 word=Tibet,f=14
 word=Titans,f=14
 word=Tracy,f=14
 word=Viking,f=14
 word=Vikings,f=14
 word=WHO,f=14
 word=Walsh,f=14
 word=Waterloo,f=14
 word=Webb,f=14
 word=Worth,f=14
 word=YMCA,f=14
 word=Yugoslav,f=14
 word=abrupt,f=14
 word=academia,f=14
 word=academically,f=14
 word=academies,f=14
 word=accents,f=14
 word=accessibility,f=14
 word=accessory,f=14
 word=accompanies,f=14
 word=accomplishment,f=14
 word=acknowledges,f=14
 word=adherence,f=14
 word=administers,f=14
 word=adolescent,f=14
 word=advisers,f=14
 word=advising,f=14
 word=afternoons,f=14
 word=agrarian,f=14
 word=aisle,f=14
 word=alienated,f=14
 word=allowance,f=14
 word=alloys,f=14
 word=angrily,f=14
 word=anthropologist,f=14
 word=antibiotics,f=14
 word=antigen,f=14
 word=apologized,f=14
 word=appointing,f=14
 word=arched,f=14
 word=armistice,f=14
 word=arson,f=14
 word=arteries,f=14
 word=asserting,f=14
 word=assimilated,f=14
 word=assurance,f=14
 word=astrology,f=14
 word=avenge,f=14
 word=avenues,f=14
 word=axioms,f=14
 word=baggage,f=14
 word=bakery,f=14
 word=banknotes,f=14
 word=barges,f=14
 word=barrage,f=14
 word=beetles,f=14
 word=benches,f=14
 word=bestseller,f=14
 word=billing,f=14
 word=bio,f=14
 word=blending,f=14
 word=boosted,f=14
 word=booster,f=14
 word=bored,f=14
 word=boring,f=14
 word=borrow,f=14
 word=bounty,f=14
 word=bourgeois,f=14
 word=bowls,f=14
 word=bracket,f=14
 word=brains,f=14
 word=branching,f=14
 word=breadth,f=14
 word=breasts,f=14
 word=brightness,f=14
 word=brutally,f=14
 word=bubbles,f=14
 word=budgets,f=14
 word=bullying,f=14
 word=bumper,f=14
 word=burials,f=14
 word=butterflies,f=14
 word=bypassed,f=14
 word=camouflage,f=14
 word=candles,f=14
 word=canons,f=14
 word=cans,f=14
 word=cape,f=14
 word=cardiovascular,f=14
 word=catalytic,f=14
 word=censored,f=14
 word=centenary,f=14
 word=cereal,f=14
 word=characterize,f=14
 word=charters,f=14
 word=chemotherapy,f=14
 word=childless,f=14
 word=chimney,f=14
 word=chin,f=14
 word=cholesterol,f=14
 word=christened,f=14
 word=cinematic,f=14
 word=cipher,f=14
 word=citadel,f=14
 word=citrus,f=14
 word=clubhouse,f=14
 word=collapses,f=14
 word=colloquial,f=14
 word=coloring,f=14
 word=comet,f=14
 word=comfortably,f=14
 word=commencing,f=14
 word=communicated,f=14
 word=complaining,f=14
 word=conceal,f=14
 word=condemnation,f=14
 word=confederation,f=14
 word=confidential,f=14
 word=connectors,f=14
 word=consecration,f=14
 word=constructs,f=14
 word=consult,f=14
 word=contenders,f=14
 word=contentious,f=14
 word=continual,f=14
 word=continuum,f=14
 word=contradictory,f=14
 word=converge,f=14
 word=convicts,f=14
 word=corresponded,f=14
 word=cosmetic,f=14
 word=counselor,f=14
 word=countered,f=14
 word=counters,f=14
 word=crab,f=14
 word=crippled,f=14
 word=cruises,f=14
 word=cruising,f=14
 word=crusade,f=14
 word=cues,f=14
 word=curb,f=14
 word=curiosity,f=14
 word=curricular,f=14
 word=cursed,f=14
 word=customized,f=14
 word=cutter,f=14
 word=daughter's,f=14
 word=debuting,f=14
 word=decreed,f=14
 word=defected,f=14
 word=dei,f=14
 word=delighted,f=14
 word=denominational,f=14
 word=departs,f=14
 word=deserved,f=14
 word=detainees,f=14
 word=detecting,f=14
 word=deterioration,f=14
 word=diaries,f=14
 word=dictionaries,f=14
 word=disadvantages,f=14
 word=discontent,f=14
 word=dismay,f=14
 word=dispatch,f=14
 word=disrepair,f=14
 word=dissatisfied,f=14
 word=distracted,f=14
 word=diver,f=14
 word=documenting,f=14
 word=dolphins,f=14
 word=draining,f=14
 word=durability,f=14
 word=eagles,f=14
 word=educating,f=14
 word=electrically,f=14
 word=electrification,f=14
 word=electronically,f=14
 word=elevators,f=14
 word=embryo,f=14
 word=empowered,f=14
 word=emulate,f=14
 word=enforcing,f=14
 word=entertain,f=14
 word=entertainer,f=14
 word=epoch,f=14
 word=eras,f=14
 word=escorts,f=14
 word=exerted,f=14
 word=expansions,f=14
 word=expressive,f=14
 word=extracts,f=14
 word=fabrication,f=14
 word=fabrics,f=14
 word=factual,f=14
 word=fade,f=14
 word=fancy,f=14
 word=fares,f=14
 word=fascinated,f=14
 word=favors,f=14
 word=favourites,f=14
 word=felony,f=14
 word=feminism,f=14
 word=fences,f=14
 word=fermentation,f=14
 word=fiddle,f=14
 word=filmmaking,f=14
 word=fishery,f=14
 word=flawed,f=14
 word=floats,f=14
 word=flowed,f=14
 word=fluctuations,f=14
 word=foe,f=14,whitelist=for
  shortcut=for,f=whitelist
 word=fool,f=14
 word=fortunate,f=14
 word=fountains,f=14
 word=fractured,f=14
 word=framing,f=14
 word=freeing,f=14
 word=freshmen,f=14
 word=futures,f=14
 word=futuristic,f=14
 word=gallons,f=14
 word=gardening,f=14
 word=garments,f=14
 word=geologist,f=14
 word=girl's,f=14
 word=gossip,f=14
 word=grinding,f=14
 word=groundwater,f=14
 word=guru,f=14
 word=hail,f=14
 word=hastily,f=14
 word=haven,f=14
 word=hay,f=14
 word=headwaters,f=14
 word=heaviest,f=14
 word=hedge,f=14
 word=heightened,f=14
 word=heresy,f=14
 word=heterosexual,f=14
 word=highs,f=14
 word=hoax,f=14
 word=hooked,f=14
 word=hooks,f=14
 word=hormones,f=14
 word=hurricanes,f=14
 word=husbands,f=14
 word=huts,f=14
 word=hypotheses,f=14
 word=id,f=14
  shortcut=I'd,f=whitelist
 word=illumination,f=14
 word=illustrating,f=14
 word=immortality,f=14
 word=implication,f=14
 word=impractical,f=14
 word=impress,f=14
 word=inactivated,f=14
 word=incarnations,f=14
 word=indices,f=14
 word=ineligible,f=14
 word=inexperienced,f=14
 word=inhibition,f=14
 word=inhibitors,f=14
 word=insisting,f=14
 word=insurrection,f=14
 word=intellect,f=14
 word=interpreting,f=14
 word=interspersed,f=14
 word=intervening,f=14
 word=isolate,f=14
 word=isotope,f=14
 word=isotopes,f=14
 word=ivory,f=14
 word=jerseys,f=14
 word=jewel,f=14
 word=jumper,f=14
 word=junta,f=14
 word=karate,f=14
 word=kickoff,f=14
 word=kidnap,f=14
 word=kitchens,f=14
 word=labourers,f=14
 word=laden,f=14
 word=laude,f=14
 word=layered,f=14
 word=lemon,f=14
 word=liberalism,f=14
 word=liberals,f=14
 word=libertarian,f=14
 word=lid,f=14
 word=lineages,f=14
 word=linen,f=14
 word=linguist,f=14
 word=linguists,f=14
 word=liquids,f=14
 word=liter,f=14
 word=lobe,f=14
 word=longevity,f=14
 word=lush,f=14
 word=mainstay,f=14
 word=mammalian,f=14
 word=manifolds,f=14
 word=manners,f=14
 word=marshal,f=14
 word=martyr,f=14
 word=mastery,f=14
 word=mausoleum,f=14
 word=mayors,f=14
 word=meadows,f=14
 word=mechanically,f=14
 word=melted,f=14
 word=memorabilia,f=14
 word=methane,f=14
 word=methyl,f=14
 word=microscope,f=14
 word=microscopic,f=14
 word=migrant,f=14
 word=migrating,f=14
 word=miracles,f=14
 word=mod,f=14
 word=modifying,f=14
 word=mono,f=14
 word=moons,f=14
 word=morphological,f=14
 word=mushroom,f=14
 word=mustered,f=14
 word=mystic,f=14
 word=nails,f=14
 word=navigate,f=14
 word=necessitated,f=14
 word=necks,f=14
 word=nectar,f=14
 word=neutrons,f=14
 word=nicknames,f=14
 word=nonsense,f=14
 word=northwards,f=14
 word=numerals,f=14
 word=o'clock,f=14
 word=obituary,f=14
 word=obstruction,f=14
 word=occurrences,f=14
 word=offenses,f=14
 word=operatives,f=14
 word=opposes,f=14
 word=optimistic,f=14
 word=orbiting,f=14
 word=originals,f=14
 word=ornaments,f=14
 word=orphan,f=14
 word=orphanage,f=14
 word=outdated,f=14
 word=outlaw,f=14
 word=outlawed,f=14
 word=outrage,f=14
 word=oven,f=14
 word=overdose,f=14
 word=overrun,f=14
 word=overshadowed,f=14
 word=overthrown,f=14
 word=owls,f=14
 word=paced,f=14
 word=paddle,f=14
 word=paints,f=14
 word=parked,f=14
 word=partisans,f=14
 word=passports,f=14
 word=pathology,f=14
 word=patrolled,f=14
 word=pavement,f=14
 word=penetrated,f=14
 word=petals,f=14
 word=petitions,f=14
 word=photons,f=14
 word=pigment,f=14
 word=pitted,f=14
 word=pixels,f=14
 word=plaintiff,f=14
 word=planners,f=14
 word=plausible,f=14
 word=plight,f=14
 word=plotted,f=14
 word=polarization,f=14
 word=porn,f=14
 word=posture,f=14
 word=preach,f=14
 word=precinct,f=14
 word=predictable,f=14
 word=pretending,f=14
 word=principality,f=14
 word=proficient,f=14
 word=prohibiting,f=14
 word=projecting,f=14
 word=promo,f=14
 word=promoters,f=14
 word=proprietor,f=14
 word=props,f=14
 word=prospered,f=14
 word=psychologists,f=14
 word=pulses,f=14
 word=pun,f=14
 word=quadratic,f=14
 word=qualifiers,f=14
 word=quarries,f=14
 word=queue,f=14
 word=quo,f=14
 word=quota,f=14
 word=quotation,f=14
